State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Punjab,Hoshiarpur,"Tanda Urmur",Cucumbar(Kheera),Other,FAQ,06/04/2025,2000,2500,2200
Punjab,Hoshiarpur,"Tanda Urmur",Kinnow,Other,Medium,06/04/2025,6000,7000,6500
Punjab,Hoshiarpur,"Tanda Urmur",Potato,Other,FAQ,06/04/2025,1000,1200,1100
Punjab,Jalandhar,"Phillaur(Apra Mandi)",Onion,Other,FAQ,06/04/2025,2000,2000,2000
Punjab,Mohali,"Dera Bassi",Potato,Other,FAQ,06/04/2025,1000,1100,1000
Punjab,Sangrur,Ahmedgarh,Cauliflower,Other,FAQ,06/04/2025,1300,1400,1400
Punjab,Sangrur,Bhawanigarh,Apple,Other,Medium,06/04/2025,20000,23000,21500
Punjab,Sangrur,Bhawanigarh,"Bottle gourd",Other,FAQ,06/04/2025,2500,3000,2750
Punjab,Sangrur,Bhawanigarh,Capsicum,Other,FAQ,06/04/2025,2500,3000,2750
Punjab,Sangrur,Bhawanigarh,Carrot,Other,FAQ,06/04/2025,1500,2500,2000
Punjab,Sangrur,Bhawanigarh,Garlic,Other,FAQ,06/04/2025,5000,5800,5400
Punjab,Sangrur,Bhawanigarh,"Green Chilli","Green Chilly",FAQ,06/04/2025,3000,4000,3500
Punjab,Sangrur,Bhawanigarh,Methi(Leaves),Other,FAQ,06/04/2025,500,700,600
Rajasthan,Jaisalmer,Mohangarh,Mustard,"Big 100 Kg",Non-FAQ,06/04/2025,5100,5200,5150
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Banana - Green","Banana - Green",Local,06/04/2025,2000,2600,2600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Carrot,Pusakesar,Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Chow Chow","Chow Chow",Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Guava,"Guava Alahabad",Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Onion,Bellary,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3500,4400,4400
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,3000,5000,5000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,06/04/2025,12000,13000,13000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Grapes,Annabesahai,Local,06/04/2025,8000,9000,9000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Mango,Safeda,Local,06/04/2025,12000,14000,14000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,1500,1800,1800
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6000,6500,6500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,10000,15000,15000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Maize,"Deshi Red",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,3000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,9000,10000,10000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,1000,1500,1500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,10000,11000,11000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,3000,8000,8000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Green Peas","Green Peas",Local,06/04/2025,10000,11000,11000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Lime,Lime,Local,06/04/2025,10000,12000,12000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Turnip,Turnip,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1400,1800,1800
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2800,3600,3600
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,3200,4000,4000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,1800,2500,2500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1500,2000,2000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,4600,5200,5200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,06/04/2025,5000,5600,5600
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Mango,Safeda,Local,06/04/2025,12000,18000,18000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pear(Marasebu),Pears,Local,06/04/2025,15000,16000,16000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,06/04/2025,5000,5800,5800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,06/04/2025,12000,20000,20000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2000,2800,2800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,8000,9000,9000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1000,1400,1400
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,06/04/2025,2200,2600,2600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,1800,2200,2200
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,06/04/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,06/04/2025,6600,7000,7000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,5500,7000,7000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,7400,8000,8000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,3000,3800,3800
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,06/04/2025,1600,1800,1800
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,06/04/2025,5400,5400,5400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6000,6200,6200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,4600,5200,5200
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,2600,3000,3000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,06/04/2025,4600,5000,5000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2400,2800,2800
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,2600,3000,3000
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,2400,2800,2800
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Banana,Besrai,Local,06/04/2025,4000,6000,6000
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,4000,4200,4200
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6000,6200,6200
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Sundarapuram(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,Udumalpet,Banana,Besrai,Local,06/04/2025,6000,8000,8000
"Tamil Nadu",Coimbatore,Udumalpet,Beans,"Beans (Whole)",Local,06/04/2025,10000,10500,10500
"Tamil Nadu",Coimbatore,Udumalpet,Drumstick,Drumstick,Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Coimbatore,Udumalpet,"Green Avare (W)","Avare (W)",Local,06/04/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,Udumalpet,Mint(Pudina),Mint(Pudina),Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,Udumalpet,"Sweet Potato","Hosur Red",Local,06/04/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,Udumalpet,Thondekai,Thondekai,Local,06/04/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,3200,4000,4000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,5800,6300,6300
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,4800,6200,6200
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,2400,3000,3000
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,3200,3600,3600
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1200,1500,1500
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2200,2800,2800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,3200,3800,3800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,06/04/2025,3200,3800,3800
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,4000,5000,5000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Colacasia,Colacasia,Local,06/04/2025,8000,8000,8000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,7000,10000,10000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Papaya,Papaya,Local,06/04/2025,4000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,06/04/2025,3600,3600,3600
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1500,1500,1500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,3500,3500,3500
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Onion,Bellary,Local,06/04/2025,3000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,2500,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,1500,1500,1500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,06/04/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,10000,10000,10000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,06/04/2025,7000,7000,7000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,1400,1600,1600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Colacasia,Colacasia,Local,06/04/2025,7400,7800,7800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,06/04/2025,3600,3800,3800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,06/04/2025,1200,1400,1400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Raddish,Raddish,Local,06/04/2025,1000,1200,1200
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Thondekai,Thondekai,Local,06/04/2025,6000,6400,6400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Water Melon","Water Melon",Local,06/04/2025,1000,1200,1200
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Ashgourd,Gouard,Local,06/04/2025,1600,1800,1800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Brinjal,Round,Local,06/04/2025,2000,2200,2200
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Colacasia,Colacasia,Local,06/04/2025,7400,7800,7800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,06/04/2025,4300,4600,4600
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,4500,5000,5000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Tapioca,Tapioca,Local,06/04/2025,2300,2500,2500
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Tomato,Deshi,Local,06/04/2025,900,1000,1000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Water Melon","Water Melon",Local,06/04/2025,1800,2000,2000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,06/04/2025,4200,4400,4400
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,3200,3500,3500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Garlic,Average,Local,06/04/2025,11500,12000,12000
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5200,5500,5500
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,06/04/2025,5500,5600,5600
